# 3D point list with one line of data per point
#  POINT_ID, X, Y, Z, R, G, B, ERROR
67935 11.168373 4.224186 4.118419 55 58 24 0
67936 11.303831 4.256113 4.098305 91 87 46 0
67937 11.468344 4.305871 4.076367 87 81 47 0
67938 11.644603 4.261098 4.095567 101 97 57 0
67939 11.763491 4.278177 4.124354 131 124 74 0
67940 11.899033 4.315405 4.149509 124 108 59 0
67941 14.522850 4.212502 4.072732 53 60 33 0
67942 14.620413 4.269261 4.057257 48 51 23 0
67943 14.743917 4.305357 4.085014 47 50 23 0
67944 25.485308 4.225186 4.062791 76 59 37 0
67945 25.595394 4.261239 4.103140 75 61 36 0
67946 25.695412 4.284550 4.155489 87 68 40 0
67947 25.807247 4.342585 4.197063 70 53 30 0
67948 9.982088 4.443156 4.060879 84 93 46 0
67949 10.150401 4.459485 4.112703 126 117 65 0
67950 10.233139 4.480033 4.139802 116 114 62 0
67951 10.461637 4.380845 4.087328 116 132 67 0
67952 10.609745 4.409959 4.111899 97 100 50 0
67953 10.726972 4.426859 4.140622 113 105 59 0
67954 10.873149 4.459960 4.154668 127 105 67 0
67955 11.053066 4.444403 4.068501 211 169 124 0
67956 11.128153 4.484678 4.090363 209 143 110 0
67957 11.342207 4.402048 4.065959 113 115 62 0
67958 11.521236 4.393176 4.093271 93 91 53 0
67959 11.596006 4.427942 4.100210 115 105 66 0
67960 11.773238 4.417822 4.101269 170 155 117 0
67961 11.935339 4.434091 4.104039 143 137 96 0
67962 12.023214 4.475385 4.059424 165 159 103 0
67963 13.748138 4.413290 4.062944 104 84 41 0
67964 13.875837 4.467589 4.108146 99 90 43 0
67965 25.604149 4.350910 4.067837 43 39 20 0
67966 25.746172 4.373074 4.165092 55 42 21 0
67967 10.306894 4.551356 4.114775 109 113 71 0
67968 10.414823 4.572022 4.116978 123 126 72 0
67969 10.559893 4.629525 4.093025 84 90 47 0
67970 10.776268 4.537746 4.067041 106 81 43 0
67971 10.811747 4.534300 4.111897 89 69 39 0
67972 11.035610 4.555514 4.058241 103 105 62 0
67973 11.206142 4.512214 4.099126 189 156 113 0
67974 11.357100 4.548286 4.148472 190 180 136 0
67975 11.446675 4.581145 4.148820 152 141 88 0
67976 11.657987 4.544421 4.118149 156 137 85 0
67977 11.744953 4.517133 4.134233 115 98 54 0
67978 11.902620 4.546969 4.161933 111 100 68 0
67979 12.073836 4.519514 4.076140 218 204 146 0
67980 12.240433 4.600647 4.099907 209 203 161 0
67981 12.316972 4.606269 4.112442 221 217 171 0
67982 25.781052 4.561299 4.132931 46 49 17 0
67983 10.462188 4.665319 4.095578 107 115 73 0
67984 10.583004 4.693763 4.111475 91 100 59 0
67985 10.663119 4.737378 4.119416 84 98 54 0
67986 11.604827 4.655646 4.184189 224 229 201 0
67987 11.835781 4.686314 4.070376 248 230 195 0
67988 11.918654 4.718945 4.116989 243 222 179 0
67989 12.072001 4.775928 4.173204 243 221 170 0
67990 25.797712 4.686830 4.095581 60 46 26 0
67991 25.879570 4.745207 4.145706 93 71 45 0
67992 10.019449 4.876349 4.091715 194 213 134 0
67993 10.412328 4.890435 4.061131 108 107 52 0
67994 10.732107 4.821254 4.087210 102 121 79 0
67995 10.870852 4.896496 4.120222 121 127 83 0
67996 11.185793 4.873484 4.091589 91 81 35 0
67997 11.324181 4.933927 4.130733 97 91 46 0
67998 11.429605 4.941729 4.162408 89 82 36 0
67999 26.034740 4.894279 4.190661 42 45 15 0
68000 10.575855 4.975176 4.105307 114 108 53 0
68001 10.738101 5.052648 4.160180 117 111 54 0
68002 10.850783 5.079455 4.139227 173 173 103 0
68003 11.054951 5.007097 4.083376 121 128 87 0
68004 11.155751 5.009562 4.092371 142 146 115 0
68005 11.318832 4.971531 4.155829 103 91 43 0
68006 11.478799 5.019465 4.124450 128 114 79 0
68007 11.586384 5.045816 4.139872 126 121 86 0
68008 14.789101 5.078856 4.052735 40 41 10 0
68009 9.833198 5.246711 4.059338 142 154 85 0
68010 10.781898 5.108003 4.116654 183 174 114 0
68011 10.842744 5.114829 4.119094 173 172 106 0
68012 11.393209 5.142835 4.114589 186 204 188 0
68013 11.582487 5.133995 4.155768 144 126 99 0
68014 11.973855 5.219495 4.051059 150 133 88 0
68015 9.833391 5.276111 4.067426 192 198 135 0
68016 11.065673 5.318022 4.064277 157 170 107 0
68017 11.169123 5.371426 4.109607 153 164 108 0
68018 11.305465 5.304853 4.057020 249 230 193 0
68019 11.455850 5.388656 4.145083 200 200 133 0
68020 11.770983 5.358151 4.069390 195 184 167 0
68021 12.038567 5.313488 4.075171 184 163 122 0
68022 12.262622 5.374549 4.158016 200 188 150 0
68023 12.322380 5.389975 4.170054 205 197 163 0
68024 13.536873 5.352511 4.183926 60 53 33 0
68025 11.201332 5.405578 4.114061 169 196 110 0
68026 11.327845 5.454974 4.178465 161 185 123 0
68027 11.487988 5.453468 4.172141 222 215 168 0
68028 11.593033 5.430182 4.179136 237 231 195 0
68029 11.827682 5.406429 4.066222 229 213 192 0
68030 11.925943 5.434368 4.136270 198 191 165 0
68031 12.085306 5.522744 4.184690 222 214 202 0
68032 12.250307 5.444753 4.115116 210 194 158 0
68033 12.346374 5.423043 4.191913 220 213 175 0
68034 12.462185 5.459277 4.196576 186 170 139 0
68035 14.509036 5.509754 4.144241 219 218 200 0
68036 11.258830 5.570244 4.194522 197 206 156 0
68037 11.437737 5.560257 4.188371 163 192 103 0
68038 12.046511 5.675414 4.074354 121 121 81 0
68039 12.507484 5.567991 4.184511 206 188 159 0
68040 12.995008 5.604195 4.100305 156 141 110 0
68041 13.137964 5.640306 4.169725 108 96 64 0
68042 14.549619 5.554475 4.140608 245 245 249 0
68043 14.574608 5.564894 4.155307 220 213 202 0
68044 14.703526 5.634702 4.178504 249 253 252 0
68045 11.815224 5.748145 4.106108 114 117 72 0
68046 12.667892 5.827047 4.181715 138 129 95 0
68047 13.137043 5.742832 4.053247 254 254 254 0
68048 13.282949 5.808656 4.066365 253 254 254 0
68049 14.034295 5.709455 4.056226 122 130 87 0
68050 14.177785 5.732165 4.070870 133 130 89 0
68051 14.359973 5.767206 4.098738 133 114 84 0
68052 14.410809 5.775787 4.112378 152 133 106 0
68053 13.428205 5.906577 4.080505 250 251 234 0
68054 13.525930 5.949455 4.105554 252 253 234 0
68055 13.513163 6.170846 4.186379 193 172 125 0
68056 47.245522 19.011200 4.119341 255 255 222 0
68057 45.138653 19.295835 4.169850 254 255 243 0
68058 45.178936 19.247501 4.172392 255 255 254 0
68059 43.756996 19.456533 4.199308 254 254 254 0
68060 43.991928 19.488819 4.081645 254 252 216 0
68061 44.100430 19.443033 4.120258 251 247 204 0
68062 44.609486 19.401087 4.179780 254 255 241 0
68063 43.570629 19.547161 4.190476 254 255 255 0
68064 43.839409 19.514013 4.151071 254 255 253 0
68065 43.237988 19.710175 4.162115 254 255 255 0
68066 43.446381 19.661526 4.110788 255 255 255 0
68067 42.968273 19.915445 4.162920 254 255 255 0
68068 43.068356 19.839380 4.174194 254 255 255 0
68069 42.716141 20.079123 4.171589 254 255 255 0
68070 42.819103 20.019863 4.164998 253 255 255 0
68071 42.551907 20.200785 4.170305 253 255 255 0
68072 42.615417 20.182055 4.197753 254 255 255 0
68073 42.284889 20.387501 4.178713 253 255 255 0
68074 42.338669 20.356123 4.155674 254 254 254 0
68075 42.478775 20.260218 4.181153 253 255 255 0
68076 42.100899 20.521666 4.178833 253 254 254 0
68077 42.224545 20.450794 4.153568 253 254 254 0
68078 41.908539 20.662207 4.133171 253 255 255 0
68079 42.015949 20.591425 4.148654 254 255 255 0
68080 41.762459 21.105976 4.080907 254 255 255 0
68081 41.820271 21.403406 4.186090 218 189 146 0
68082 41.974915 21.693226 4.088489 224 199 175 0
68083 42.007969 21.841278 4.117621 103 87 73 0
68084 -16.417612 -23.105629 4.234470 42 59 37 0
68085 -16.111668 -23.174433 4.279766 46 58 48 0
68086 -15.967023 -23.160839 4.229978 41 58 42 0
68087 -15.301786 -23.168457 4.206153 42 64 24 0
68088 -16.901747 -22.969547 4.233227 43 51 39 0
68089 -16.734547 -23.018124 4.242358 46 64 61 0
68090 -16.576424 -23.060719 4.215281 43 58 52 0
68091 -16.490685 -23.061409 4.216972 45 55 27 0
68092 -17.045925 -22.930777 4.235633 37 42 28 0
68093 -17.956060 -22.672989 4.347206 45 66 30 0
68094 -8.311737 -20.853737 4.319912 57 80 75 0
68095 -8.278854 -20.819386 4.276212 56 81 64 0
68096 -8.193477 -20.789671 4.257393 53 77 54 0
68097 -8.045453 -20.738159 4.241651 45 63 45 0
68098 -24.074585 -20.562660 4.216197 55 60 60 0
68099 -7.611763 -20.588459 4.307879 24 32 5 0
68100 -23.218882 -20.507023 4.208059 65 71 68 0
68101 -7.448499 -20.453367 4.282472 42 48 36 0
68102 -7.320968 -20.428316 4.242017 56 67 69 0
68103 -7.159318 -20.450737 4.308677 41 52 44 0
68104 -25.137562 -20.271818 4.279779 61 69 67 0
68105 -7.435130 -20.387959 4.241178 39 42 28 0
68106 -6.933527 -20.329914 4.251497 68 88 96 0
68107 -25.418766 -20.206732 4.344314 39 46 41 0
68108 -25.447941 -20.019516 4.295938 45 57 49 0
68109 -25.283709 -20.036238 4.210723 42 51 50 0
68110 -25.505484 -19.939770 4.323450 41 51 46 0
68111 -4.696880 -19.815912 4.210197 34 45 16 0
68112 -4.211881 -19.753763 4.259635 39 51 22 0
68113 -3.946706 -19.724232 4.310253 39 49 11 0
68114 -3.054415 -19.605795 4.343496 74 78 38 0
68115 -1.550312 -19.469343 4.284759 45 53 11 0
68116 -0.134157 -19.478943 4.204967 56 60 31 0
68117 0.135875 -19.479326 4.251373 53 58 33 0
68118 0.229374 -19.224453 4.218026 67 80 27 0
68119 1.594007 -19.322754 4.255730 46 53 22 0
68120 1.471466 -19.116434 4.280441 54 54 28 0
68121 -2.562222 -18.905437 4.312169 65 76 48 0
68122 -2.401544 -18.964027 4.234251 66 70 40 0
68123 1.289921 -19.027437 4.200701 56 52 36 0
68124 -2.470136 -18.873653 4.272073 71 74 37 0
68125 1.117772 -18.786863 4.212357 48 45 29 0
68126 8.481536 -18.667952 4.267326 41 53 29 0
68127 8.579574 -18.689005 4.271820 42 58 39 0
68128 8.896205 -18.622015 4.274411 41 58 42 0
68129 7.422581 -18.488506 4.304008 38 43 28 0
68130 8.345325 -18.518513 4.266320 43 54 27 0
68131 8.424942 -18.476242 4.266423 48 55 22 0
68132 8.640403 -18.531286 4.259477 57 71 28 0
68133 8.765376 -18.517908 4.273706 50 67 29 0
68134 7.307543 -18.390125 4.286283 42 52 27 0
68135 7.372794 -18.352287 4.267841 41 50 35 0
68136 7.518293 -18.342838 4.269473 39 50 33 0
68137 8.211128 -18.396685 4.270278 41 60 42 0
68138 8.473314 -18.362452 4.292001 49 60 29 0
68139 8.610863 -18.363375 4.264516 52 69 36 0
68140 8.795572 -18.325672 4.345892 24 33 5 0
68141 7.092317 -18.214607 4.238520 67 84 52 0
68142 7.338110 -18.183840 4.262190 36 42 20 0
68143 7.417073 -18.203205 4.272600 38 47 29 0
68144 7.533144 -18.239872 4.293190 44 54 33 0
68145 7.690692 -18.206409 4.300367 42 51 25 0
68146 7.897802 -18.213017 4.302077 41 51 26 0
68147 8.006215 -18.278931 4.310423 47 62 28 0
68148 8.167074 -18.255650 4.288036 35 45 21 0
68149 8.382118 -18.237047 4.226376 35 43 21 0
68150 8.472662 -18.221561 4.280304 41 49 23 0
68151 8.600812 -18.218948 4.319910 42 52 24 0
68152 8.723825 -18.208143 4.312270 30 41 14 0
68153 8.869481 -18.197281 4.296801 30 35 16 0
68154 3.218343 -18.008575 4.281709 47 54 28 0
68155 7.268599 -18.061159 4.226441 36 40 23 0
68156 7.457977 -18.072035 4.280029 37 46 23 0
68157 7.589768 -18.097822 4.270723 39 46 26 0
68158 7.724426 -18.036213 4.232576 40 51 34 0
68159 7.881044 -18.060640 4.266285 49 64 37 0
68160 8.041965 -18.043964 4.268623 34 44 24 0
68161 8.120042 -18.039730 4.275390 41 53 36 0
68162 8.269564 -18.072971 4.273121 36 46 26 0
68163 8.510292 -18.101171 4.249742 32 44 13 0
68164 8.619104 -18.073709 4.252460 37 50 25 0
68165 8.721951 -18.142475 4.302206 39 49 20 0
68166 3.041679 -17.895737 4.262678 30 34 7 0
68167 6.775816 -17.869230 4.311308 40 49 11 0
68168 7.469029 -17.980331 4.256680 38 47 27 0
68169 7.607465 -17.969421 4.251398 34 37 15 0
68170 7.758184 -17.978106 4.221279 35 47 27 0
68171 7.888854 -17.933208 4.210612 38 51 34 0
68172 8.025258 -17.981003 4.228325 36 47 30 0
68173 8.184037 -17.954000 4.289332 112 147 99 0
68174 8.413602 -17.939293 4.204498 37 51 23 0
68175 8.619946 -17.930420 4.237419 29 37 10 0
68176 8.735850 -17.937994 4.293870 53 65 40 0
68177 8.925381 -17.962818 4.342733 35 46 17 0
68178 9.043589 -17.943714 4.346437 58 77 47 0
68179 2.784253 -17.749046 4.223248 32 27 2 0
68180 2.855390 -17.729393 4.252042 29 30 3 0
68181 3.013495 -17.740377 4.223335 29 30 6 0
68182 8.477194 -17.797352 4.298630 47 54 29 0
68183 8.641887 -17.707918 4.212057 94 114 64 0
68184 8.743084 -17.765299 4.297184 42 49 26 0
68185 8.969636 -17.795988 4.322276 38 45 18 0
68186 10.001795 -17.814398 4.321532 55 71 28 0
68187 10.154394 -17.712814 4.273321 38 40 16 0
68188 10.323055 -17.762821 4.212292 32 31 6 0
68189 2.867268 -17.670755 4.247563 32 37 5 0
68190 3.140215 -17.683914 4.217761 33 33 5 0
68191 8.399957 -17.657381 4.222171 44 52 33 0
68192 8.641976 -17.627882 4.225202 34 44 19 0
68193 8.780563 -17.619436 4.247184 35 45 21 0
68194 8.902089 -17.642223 4.286336 37 46 18 0
68195 9.034101 -17.617184 4.273860 77 93 57 0
68196 9.832479 -17.601965 4.268145 50 60 27 0
68197 9.978006 -17.604593 4.311890 60 77 43 0
68198 10.143091 -17.633497 4.288966 44 54 20 0
68199 10.251740 -17.609455 4.269751 44 52 20 0
68200 10.383887 -17.638876 4.256675 48 56 20 0
68201 2.780583 -17.427067 4.293190 29 32 5 0
68202 3.188409 -17.421375 4.220516 28 34 2 0
68203 8.186910 -17.432644 4.254823 56 70 39 0
68204 8.470420 -17.507158 4.218918 28 36 11 0
68205 8.757326 -17.504116 4.204533 51 60 22 0
68206 8.953038 -17.488077 4.267943 32 37 12 0
68207 9.061931 -17.455156 4.315603 46 60 29 0
68208 9.258344 -17.455296 4.300290 48 62 31 0
68209 9.305588 -17.497301 4.323222 31 36 9 0
68210 9.549415 -17.465282 4.286300 53 68 30 0
68211 9.702698 -17.453331 4.259097 45 51 27 0
68212 9.793404 -17.455128 4.248942 48 59 27 0
68213 9.962027 -17.543030 4.290944 67 75 35 0
68214 10.187531 -17.424355 4.330607 89 102 71 0
68215 10.250823 -17.464561 4.259284 45 54 23 0
68216 10.427326 -17.446951 4.289402 46 55 25 0
68217 10.537357 -17.474041 4.275620 73 100 61 0
68218 8.220407 -17.315966 4.236532 38 45 24 0
68219 8.334743 -17.336496 4.288994 34 36 17 0
68220 8.957235 -17.321337 4.295646 33 38 10 0
68221 9.083736 -17.318569 4.294228 61 72 37 0
68222 9.193510 -17.331810 4.234043 36 47 10 0
68223 9.540869 -17.311932 4.258675 58 73 43 0
68224 9.648058 -17.343922 4.322087 40 49 18 0
68225 9.825813 -17.332241 4.306264 42 52 20 0
68226 9.958589 -17.361814 4.306588 39 48 19 0
68227 10.169319 -17.327501 4.297411 41 49 20 0
68228 10.259912 -17.318779 4.312624 34 39 13 0
68229 10.450408 -17.353392 4.304587 48 63 35 0
68230 10.562842 -17.296448 4.302872 43 56 32 0
68231 1.365103 -17.245167 4.204275 43 37 19 0
68232 2.595959 -17.242939 4.337216 29 29 0 0
68233 8.196240 -17.236330 4.297812 40 50 29 0
68234 8.835628 -17.237825 4.218302 31 33 13 0
68235 8.917306 -17.179939 4.227849 54 63 37 0
68236 9.366240 -17.227390 4.292087 32 37 12 0
68237 9.547936 -17.166048 4.296167 46 57 28 0
68238 9.627573 -17.206341 4.282757 30 37 18 0
68239 9.792385 -17.185480 4.320341 48 60 34 0
68240 9.978013 -17.120075 4.343524 30 37 16 0
68241 10.191909 -17.248228 4.290455 23 24 0 0
68242 10.210631 -17.245007 4.271845 34 44 12 0
68243 10.570498 -17.155188 4.266345 33 41 18 0
68244 10.651588 -17.135546 4.289875 20 21 0 0
68245 1.337424 -17.037136 4.239503 34 33 14 0
68246 1.440473 -17.098862 4.249478 52 48 27 0
68247 1.550128 -16.998302 4.301261 51 56 26 0
68248 1.724773 -16.958082 4.274137 41 44 19 0
68249 2.580592 -16.987274 4.205632 30 33 3 0
68250 8.970928 -16.993338 4.241038 66 76 52 0
68251 9.044690 -17.051918 4.265277 49 62 35 0
68252 9.211088 -16.993631 4.209720 33 41 11 0
68253 9.378150 -16.967506 4.303556 30 37 2 0
68254 9.549872 -17.017197 4.310240 47 57 29 0
68255 9.694527 -17.037838 4.320270 37 45 16 0
68256 9.805552 -17.046448 4.300802 40 48 19 0
68257 9.929226 -17.000771 4.318020 29 36 8 0
68258 10.313682 -17.087234 4.340704 63 80 45 0
68259 10.649272 -17.039806 4.269951 28 33 3 0
68260 1.427663 -16.866449 4.245109 41 41 15 0
68261 1.577742 -16.865765 4.277952 43 44 19 0
68262 2.530244 -16.817959 4.265383 38 41 16 0
68263 2.551672 -16.895487 4.250061 35 40 11 0
68264 8.947666 -16.834036 4.280657 54 67 38 0
68265 9.062105 -16.898041 4.234189 44 53 23 0
68266 9.290995 -16.827080 4.287601 60 77 43 0
68267 9.399429 -16.843485 4.292564 62 78 42 0
68268 9.538662 -16.891970 4.308288 33 39 12 0
68269 9.714611 -16.893970 4.315568 48 57 23 0
68270 9.840211 -16.857281 4.311821 30 38 13 0
68271 10.251223 -16.890221 4.244097 50 53 21 0
68272 1.395932 -16.720499 4.275758 45 45 21 0
68273 1.597138 -16.718761 4.278874 45 50 20 0
68274 1.689289 -16.716726 4.237796 33 34 11 0
68275 1.992168 -16.733179 4.305841 38 37 12 0
68276 2.140381 -16.676006 4.286977 38 38 13 0
68277 2.413769 -16.657997 4.346269 34 30 4 0
68278 8.828590 -16.737659 4.313352 21 25 2 0
68279 8.943615 -16.751259 4.307466 39 44 21 0
68280 9.141806 -16.666870 4.324368 29 34 17 0
68281 9.228534 -16.716480 4.296919 42 53 29 0
68282 9.353160 -16.700222 4.286806 41 50 23 0
68283 9.506549 -16.740774 4.294935 30 35 10 0
68284 10.136008 -16.734364 4.229022 48 58 29 0
68285 0.903348 -16.584179 4.270124 35 38 7 0
68286 1.304652 -16.587358 4.230510 30 31 9 0
68287 1.423582 -16.584539 4.253513 42 44 22 0
68288 1.583551 -16.605179 4.301591 50 54 23 0
68289 1.705861 -16.563417 4.295765 40 43 15 0
68290 1.930897 -16.588917 4.247074 32 32 10 0
68291 2.021580 -16.549364 4.247847 44 40 17 0
68292 2.152684 -16.549887 4.304224 39 38 18 0
68293 2.281697 -16.643936 4.285536 39 36 13 0
68294 2.505341 -16.536251 4.345276 38 37 14 0
68295 9.277736 -16.585466 4.301061 37 46 18 0
68296 9.376107 -16.578259 4.265738 44 54 26 0
68297 9.494137 -16.576336 4.231779 43 53 25 0
68298 9.958511 -16.586079 4.279150 32 36 11 0
68299 1.437792 -16.437714 4.298199 52 54 29 0
68300 1.628262 -16.437365 4.267670 49 55 23 0
68301 1.736956 -16.446733 4.258483 38 39 13 0
68302 1.867944 -16.404318 4.286537 39 35 9 0
68303 2.011888 -16.407207 4.267856 43 38 16 0
68304 2.139063 -16.448309 4.273845 39 37 15 0
68305 2.329596 -16.404224 4.301026 33 33 9 0
68306 2.433669 -16.415796 4.261157 30 30 4 0
68307 2.550869 -16.413269 4.292150 36 36 13 0
68308 9.276034 -16.441236 4.314300 38 46 19 0
68309 9.357193 -16.461433 4.275550 38 49 24 0
68310 10.003569 -16.436008 4.261830 33 41 16 0
68311 1.428284 -16.233027 4.200281 43 41 22 0
68312 1.755621 -16.254595 4.285881 27 26 0 0
68313 1.817440 -16.306532 4.248836 41 39 19 0
68314 1.993872 -16.313265 4.257755 54 48 26 0
68315 2.165715 -16.252668 4.266489 42 38 17 0
68316 2.305487 -16.282843 4.264293 32 32 7 0
68317 2.471672 -16.294823 4.241172 30 31 7 0
68318 2.601571 -16.262363 4.283999 33 38 9 0
68319 3.040925 -16.211205 4.245317 28 26 0 0
68320 9.698184 -16.233744 4.245620 32 41 13 0
68321 9.789013 -16.216341 4.218047 76 90 64 0
68322 0.294281 -16.076397 4.311423 59 67 26 0
68323 1.394353 -16.140095 4.256814 41 39 22 0
68324 1.740821 -16.144110 4.319275 40 45 15 0
68325 2.322547 -16.169306 4.302299 31 32 5 0
68326 2.482410 -16.074276 4.248176 26 25 3 0
68327 2.607319 -16.163584 4.243868 37 36 8 0
68328 3.180263 -16.111584 4.216212 44 44 24 0
68329 9.703838 -16.151594 4.265504 44 53 24 0
68330 9.814432 -16.107454 4.262770 45 59 28 0
68331 9.903369 -16.146812 4.299636 67 93 77 0
68332 2.147147 -16.010315 4.232762 34 35 10 0
68333 2.763358 -16.000925 4.254395 23 22 0 0
68334 4.350049 -16.000122 4.222920 35 38 19 0
68335 4.887341 -15.918673 4.247610 36 41 10 0
68336 4.969007 -15.932995 4.275660 34 40 22 0
68337 9.726670 -15.955630 4.324756 56 72 33 0
68338 9.805357 -16.010305 4.280709 35 49 21 0
68339 10.598927 -15.914289 4.338680 73 111 57 0
68340 2.030377 -15.854311 4.297262 33 35 8 0
68341 2.675180 -15.808714 4.284425 31 28 1 0
68342 2.726559 -15.800776 4.275685 38 35 6 0
68343 3.059551 -15.889072 4.221015 27 29 4 0
68344 4.140376 -15.878220 4.323607 22 25 0 0
68345 4.253583 -15.821535 4.223865 40 35 22 0
68346 4.853459 -15.871815 4.301875 31 38 18 0
68347 5.064386 -15.811769 4.272594 48 53 40 0
68348 9.677982 -15.823608 4.267287 66 91 63 0
68349 9.799541 -15.852019 4.285344 51 51 37 0
68350 10.424983 -15.804874 4.253612 49 65 42 0
68351 -2.514487 -15.628066 4.244052 57 69 20 0
68352 0.513497 -15.649743 4.254264 40 41 22 0
68353 2.048287 -15.705626 4.209190 50 45 20 0
68354 2.196314 -15.618365 4.289487 33 32 8 0
68355 3.937023 -15.747956 4.231177 36 43 27 0
68356 4.733976 -15.649073 4.230037 28 34 5 0
68357 5.034869 -15.711838 4.325514 35 37 14 0
68358 9.662268 -15.658228 4.264404 51 65 35 0
68359 9.784959 -15.689068 4.270823 48 59 26 0
68360 10.154753 -15.620876 4.243626 34 43 16 0
68361 10.294625 -15.658978 4.267772 47 60 33 0
68362 10.446529 -15.706032 4.342409 57 79 51 0
68363 2.189662 -15.569186 4.271132 31 31 8 0
68364 2.325012 -15.476884 4.324116 35 27 1 0
68365 3.362942 -15.529265 4.245952 30 27 4 0
68366 3.552646 -15.478202 4.254523 88 97 43 0
68367 9.660523 -15.570654 4.270412 43 54 27 0
68368 9.842264 -15.507179 4.296602 41 51 21 0
68369 9.993509 -15.488264 4.278737 41 52 26 0
68370 10.132866 -15.527950 4.247389 48 62 32 0
68371 10.278150 -15.546054 4.274640 48 60 29 0
68372 0.881326 -15.434003 4.254111 129 111 100 0
68373 2.228806 -15.349737 4.217659 31 28 6 0
68374 2.309481 -15.382157 4.264610 39 35 10 0
68375 2.896050 -15.318727 4.348403 38 31 0 0
68376 3.221359 -15.339185 4.263763 65 57 40 0
68377 3.382122 -15.366669 4.232447 44 46 25 0
68378 3.820335 -15.386864 4.216649 37 36 18 0
68379 9.845633 -15.412844 4.246373 42 56 32 0
68380 9.954376 -15.428746 4.290869 61 85 54 0
68381 10.156402 -15.384261 4.271278 46 62 31 0
68382 10.245718 -15.359436 4.304422 54 70 38 0
68383 10.362161 -15.304789 4.341808 28 34 3 0
68384 10.538537 -15.328018 4.339849 54 60 38 0
68385 0.438108 -15.287903 4.250144 37 37 14 0
68386 2.325245 -15.196143 4.204065 25 22 0 0
68387 3.105803 -15.243921 4.232599 41 37 12 0
68388 3.260237 -15.255219 4.283886 58 55 31 0
68389 3.434076 -15.212569 4.330378 32 28 5 0
